State,District,Year,Education_Index,Healthcare_Index,Food_Security_Index,Employment_Index
Uttar Pradesh,Meerut,2017,78.44,62.25,61.3,46.6
Uttar Pradesh,Meerut,2018,79.14,64.3,63.32,47.92
Uttar Pradesh,Meerut,2019,79.84,66.35,65.34,49.24
Uttar Pradesh,Meerut,2020,80.54,68.4,67.36,45.74
Uttar Pradesh,Meerut,2021,81.24,68.4,69.52,48.64
Uttar Pradesh,Meerut,2022,81.94,69.88,71.68,53.2
Uttar Pradesh,Meerut,2023,82.64,71.35,73.84,54.26
Uttar Pradesh,Meerut,2024,83.34,72.83,76.0,55.31
Uttar Pradesh,Meerut,2025,84.04,74.3,78.16,56.37
Uttar Pradesh,Meerut,2026,84.74,75.78,80.32,57.42
Uttar Pradesh,Mathura,2010,67.18,48.05,42.79,37.2
Uttar Pradesh,Mathura,2011,67.76,49.14,43.6,38.55
Uttar Pradesh,Mathura,2012,68.34,50.23,44.41,39.89
Uttar Pradesh,Mathura,2013,68.92,51.32,45.22,41.23
Uttar Pradesh,Mathura,2014,69.5,52.42,47.23,42.57
Uttar Pradesh,Mathura,2015,70.08,53.51,49.23,43.92
Uttar Pradesh,Mathura,2016,70.78,54.6,51.24,45.26
Uttar Pradesh,Mathura,2017,71.48,56.65,53.41,46.6
Uttar Pradesh,Mathura,2018,72.18,58.7,55.58,47.92
Uttar Pradesh,Mathura,2019,72.88,60.75,57.75,49.24
Uttar Pradesh,Mathura,2020,73.58,62.8,59.92,45.74
Uttar Pradesh,Mathura,2021,74.28,62.8,62.08,48.64
Uttar Pradesh,Mathura,2022,74.98,64.28,64.24,53.2
Uttar Pradesh,Mathura,2023,75.68,65.75,66.4,54.26
Uttar Pradesh,Mathura,2024,76.38,67.23,68.56,55.31
Uttar Pradesh,Mathura,2025,77.08,68.7,70.72,56.37
Uttar Pradesh,Mathura,2026,77.78,70.18,72.88,57.42
Uttar Pradesh,Bareilly,2010,63.1,44.35,36.56,37.2
Uttar Pradesh,Bareilly,2011,63.78,45.36,37.46,38.55
Uttar Pradesh,Bareilly,2012,64.46,46.37,38.36,39.89
Uttar Pradesh,Bareilly,2013,65.14,47.38,39.25,41.23
Uttar Pradesh,Bareilly,2014,65.82,48.38,41.35,42.57
Uttar Pradesh,Bareilly,2015,66.5,49.39,43.44,43.92
Uttar Pradesh,Bareilly,2016,67.3,50.4,45.54,45.26
Uttar Pradesh,Bareilly,2017,68.1,52.4,47.81,46.6
Uttar Pradesh,Bareilly,2018,68.9,54.4,50.09,47.92
Uttar Pradesh,Bareilly,2019,69.7,56.4,52.36,49.24
Uttar Pradesh,Bareilly,2020,70.5,58.4,54.64,45.74
Uttar Pradesh,Bareilly,2021,71.3,58.4,56.8,48.64
Uttar Pradesh,Bareilly,2022,72.1,59.84,58.96,53.2
Uttar Pradesh,Bareilly,2023,72.9,61.28,61.12,54.26
Uttar Pradesh,Bareilly,2024,73.7,62.72,63.28,55.31
Uttar Pradesh,Bareilly,2025,74.5,64.16,65.44,56.37
Uttar Pradesh,Bareilly,2026,75.3,65.6,67.6,57.42
Uttar Pradesh,Aligarh,2010,67.21,46.46,39.68,37.2
Uttar Pradesh,Aligarh,2011,67.79,47.52,40.53,38.55
Uttar Pradesh,Aligarh,2012,68.37,48.58,41.38,39.89
Uttar Pradesh,Aligarh,2013,68.95,49.63,42.23,41.23
Uttar Pradesh,Aligarh,2014,69.53,50.69,44.29,42.57
Uttar Pradesh,Aligarh,2015,70.11,51.74,46.34,43.92
Uttar Pradesh,Aligarh,2016,70.81,52.8,48.39,45.26
Uttar Pradesh,Aligarh,2017,71.51,54.8,50.61,46.6
Uttar Pradesh,Aligarh,2018,72.21,56.8,52.84,47.92
Uttar Pradesh,Aligarh,2019,72.91,58.8,55.06,49.24
Uttar Pradesh,Aligarh,2020,73.61,60.8,57.28,45.74
Uttar Pradesh,Aligarh,2021,74.31,60.8,59.44,48.64
Uttar Pradesh,Aligarh,2022,75.01,62.24,61.6,53.2
Uttar Pradesh,Aligarh,2023,75.71,63.68,63.76,54.26
Uttar Pradesh,Aligarh,2024,76.41,65.12,65.92,55.31
Uttar Pradesh,Aligarh,2025,77.11,66.56,68.08,56.37
Uttar Pradesh,Aligarh,2026,77.81,68.0,70.24,57.42
Uttar Pradesh,Gorakhpur,2010,67.99,45.23,38.55,37.2
Uttar Pradesh,Gorakhpur,2011,68.57,46.26,39.41,38.55
Uttar Pradesh,Gorakhpur,2012,69.15,47.29,40.28,39.89
Uttar Pradesh,Gorakhpur,2013,69.73,48.32,41.15,41.23
Uttar Pradesh,Gorakhpur,2014,70.31,49.34,43.22,42.57
Uttar Pradesh,Gorakhpur,2015,70.89,50.37,45.29,43.92
Uttar Pradesh,Gorakhpur,2016,71.59,51.4,47.35,45.26
Uttar Pradesh,Gorakhpur,2017,72.29,53.4,49.6,46.6
Uttar Pradesh,Gorakhpur,2018,72.99,55.4,51.84,47.92
Uttar Pradesh,Gorakhpur,2019,73.69,57.4,54.08,49.24
Uttar Pradesh,Gorakhpur,2020,74.39,59.4,56.32,45.74
Uttar Pradesh,Gorakhpur,2021,75.09,59.4,58.48,48.64
Uttar Pradesh,Gorakhpur,2022,75.79,60.84,60.64,53.2
Uttar Pradesh,Gorakhpur,2023,76.49,62.28,62.8,54.26
Uttar Pradesh,Gorakhpur,2024,77.19,63.72,64.96,55.31
Uttar Pradesh,Gorakhpur,2025,77.89,65.16,67.12,56.37
Uttar Pradesh,Gorakhpur,2026,78.59,66.6,69.28,57.42
Uttar Pradesh,Jhansi,2010,71.52,48.22,43.08,37.2
Uttar Pradesh,Jhansi,2011,72.1,49.32,43.88,38.55
Uttar Pradesh,Jhansi,2012,72.68,50.42,44.68,39.89
Uttar Pradesh,Jhansi,2013,73.26,51.51,45.49,41.23
Uttar Pradesh,Jhansi,2014,73.84,52.61,47.49,42.57
Uttar Pradesh,Jhansi,2015,74.42,53.7,49.5,43.92
Uttar Pradesh,Jhansi,2016,75.12,54.8,51.5,45.26
Uttar Pradesh,Jhansi,2017,75.82,56.9,53.67,46.6
Uttar Pradesh,Jhansi,2018,76.52,59.0,55.83,47.92
Uttar Pradesh,Jhansi,2019,77.22,61.1,58.0,49.24
Uttar Pradesh,Jhansi,2020,77.92,63.2,60.16,45.74
Uttar Pradesh,Jhansi,2021,78.62,63.2,62.32,48.64
Uttar Pradesh,Jhansi,2022,79.32,64.71,64.48,53.2
Uttar Pradesh,Jhansi,2023,80.02,66.22,66.64,54.26
Uttar Pradesh,Jhansi,2024,80.72,67.74,68.8,55.31
Uttar Pradesh,Jhansi,2025,81.42,69.25,70.96,56.37
Uttar Pradesh,Jhansi,2026,82.12,70.76,73.12,57.42
Uttar Pradesh,Moradabad,2010,59.52,42.59,33.73,37.2
Uttar Pradesh,Moradabad,2011,60.2,43.56,34.67,38.55
Uttar Pradesh,Moradabad,2012,60.88,44.53,35.6,39.89
Uttar Pradesh,Moradabad,2013,61.56,45.5,36.54,41.23
Uttar Pradesh,Moradabad,2014,62.24,46.46,38.68,42.57
Uttar Pradesh,Moradabad,2015,62.92,47.43,40.81,43.92
Uttar Pradesh,Moradabad,2016,63.72,48.4,42.95,45.26
Uttar Pradesh,Moradabad,2017,64.52,50.5,45.27,46.6
Uttar Pradesh,Moradabad,2018,65.32,52.6,47.59,47.92
Uttar Pradesh,Moradabad,2019,66.12,54.7,49.92,49.24
Uttar Pradesh,Moradabad,2020,66.92,56.8,52.24,45.74
Uttar Pradesh,Moradabad,2021,67.72,56.8,54.4,48.64
Uttar Pradesh,Moradabad,2022,68.52,58.31,56.56,53.2
Uttar Pradesh,Moradabad,2023,69.32,59.82,58.72,54.26
Uttar Pradesh,Moradabad,2024,70.12,61.34,60.88,55.31
Uttar Pradesh,Moradabad,2025,70.92,62.85,63.04,56.37
Uttar Pradesh,Moradabad,2026,71.72,64.36,65.2,57.42
Uttar Pradesh,Sitapur,2010,54.12,38.9,28.63,32.8
Uttar Pradesh,Sitapur,2011,54.9,39.78,29.64,34.15
Uttar Pradesh,Sitapur,2012,55.68,40.66,30.65,35.49
Uttar Pradesh,Sitapur,2013,56.46,41.55,31.66,36.83
Uttar Pradesh,Sitapur,2014,57.24,42.43,33.87,38.17
Uttar Pradesh,Sitapur,2015,58.02,43.32,36.07,39.52
Uttar Pradesh,Sitapur,2016,58.92,44.2,38.28,40.86
Uttar Pradesh,Sitapur,2017,59.82,46.25,40.69,42.2
Uttar Pradesh,Sitapur,2018,60.72,48.3,43.1,43.52
Uttar Pradesh,Sitapur,2019,61.62,50.35,45.51,44.84
Uttar Pradesh,Sitapur,2020,62.52,52.4,47.92,41.34
Uttar Pradesh,Sitapur,2021,63.42,52.4,50.08,44.24
Uttar Pradesh,Sitapur,2022,64.32,53.88,52.24,48.8
Uttar Pradesh,Sitapur,2023,65.22,55.35,54.4,49.86
Uttar Pradesh,Sitapur,2024,66.12,56.83,56.56,50.91
Uttar Pradesh,Sitapur,2025,67.02,58.3,58.72,51.97
Uttar Pradesh,Sitapur,2026,67.92,59.78,60.88,53.02
Uttar Pradesh,Sonbhadra,2010,60.04,37.66,26.65,37.2
Uttar Pradesh,Sonbhadra,2011,60.72,38.52,27.69,38.55
Uttar Pradesh,Sonbhadra,2012,61.4,39.38,28.72,39.89
Uttar Pradesh,Sonbhadra,2013,62.08,40.23,29.76,41.23
Uttar Pradesh,Sonbhadra,2014,62.76,41.09,32.0,42.57
Uttar Pradesh,Sonbhadra,2015,63.44,41.94,34.23,43.92
Uttar Pradesh,Sonbhadra,2016,64.24,42.8,36.47,45.26
Uttar Pradesh,Sonbhadra,2017,65.04,45.0,38.91,46.6
Uttar Pradesh,Sonbhadra,2018,65.84,47.2,41.35,47.92
Uttar Pradesh,Sonbhadra,2019,66.64,49.4,43.8,49.24
Uttar Pradesh,Sonbhadra,2020,67.44,51.6,46.24,45.74
Uttar Pradesh,Sonbhadra,2021,68.24,51.6,48.4,48.64
Uttar Pradesh,Sonbhadra,2022,69.04,53.18,50.56,53.2
Uttar Pradesh,Sonbhadra,2023,69.84,54.77,52.72,54.26
Uttar Pradesh,Sonbhadra,2024,70.64,56.35,54.88,55.31
Uttar Pradesh,Sonbhadra,2025,71.44,57.94,57.04,56.37
Uttar Pradesh,Sonbhadra,2026,72.24,59.52,59.2,57.42
Uttar Pradesh,Bahraich,2010,48.29,35.73,20.14,30.4
Uttar Pradesh,Bahraich,2011,49.07,36.54,21.27,31.75
Uttar Pradesh,Bahraich,2012,49.85,37.35,22.39,33.09
Uttar Pradesh,Bahraich,2013,50.63,38.16,23.52,34.43
Uttar Pradesh,Bahraich,2014,51.41,38.98,25.85,35.77
Uttar Pradesh,Bahraich,2015,52.19,39.79,28.18,37.12
Uttar Pradesh,Bahraich,2016,53.09,40.6,30.51,38.46
Uttar Pradesh,Bahraich,2017,53.99,42.9,33.06,39.8
Uttar Pradesh,Bahraich,2018,54.89,45.2,35.61,41.12
Uttar Pradesh,Bahraich,2019,55.79,47.5,38.17,42.44
Uttar Pradesh,Bahraich,2020,56.69,49.8,40.72,38.94
Uttar Pradesh,Bahraich,2021,57.59,49.8,42.88,41.84
Uttar Pradesh,Bahraich,2022,58.49,51.46,45.04,46.4
Uttar Pradesh,Bahraich,2023,59.39,53.11,47.2,47.46
Uttar Pradesh,Bahraich,2024,60.29,54.77,49.36,48.51
Uttar Pradesh,Bahraich,2025,61.19,56.42,51.52,49.57
Uttar Pradesh,Bahraich,2026,62.09,58.08,53.68,50.62
Uttar Pradesh,Shravasti,2010,45.96,32.03,15,29.8
Uttar Pradesh,Shravasti,2011,46.74,32.76,15.96,31.15
Uttar Pradesh,Shravasti,2012,47.52,33.49,17.16,32.49
Uttar Pradesh,Shravasti,2013,48.3,34.22,18.37,33.83
Uttar Pradesh,Shravasti,2014,49.08,34.94,20.77,35.17
Uttar Pradesh,Shravasti,2015,49.86,35.67,23.18,36.52
Uttar Pradesh,Shravasti,2016,50.76,36.4,25.58,37.86
Uttar Pradesh,Shravasti,2017,51.66,38.6,28.23,39.2
Uttar Pradesh,Shravasti,2018,52.56,40.8,30.87,40.52
Uttar Pradesh,Shravasti,2019,53.46,43.0,33.52,41.84
Uttar Pradesh,Shravasti,2020,54.36,45.2,36.16,38.34
Uttar Pradesh,Shravasti,2021,55.26,45.2,38.32,41.24
Uttar Pradesh,Shravasti,2022,56.16,46.78,40.48,45.8
Uttar Pradesh,Shravasti,2023,57.06,48.37,42.64,46.86
Uttar Pradesh,Shravasti,2024,57.96,49.95,44.8,47.91
Uttar Pradesh,Shravasti,2025,58.86,51.54,46.96,48.97
Uttar Pradesh,Shravasti,2026,59.76,53.12,49.12,50.02
Uttar Pradesh,Balrampur,2010,48.55,35.02,18.16,37.2
Uttar Pradesh,Balrampur,2011,49.33,35.82,19.31,38.55
Uttar Pradesh,Balrampur,2012,50.11,36.62,20.47,39.89
Uttar Pradesh,Balrampur,2013,50.89,37.41,21.62,41.23
Uttar Pradesh,Balrampur,2014,51.67,38.21,23.98,42.57
Uttar Pradesh,Balrampur,2015,52.45,39.0,26.34,43.92
Uttar Pradesh,Balrampur,2016,53.35,39.8,28.69,45.26
Uttar Pradesh,Balrampur,2017,54.25,42.0,31.28,46.6
Uttar Pradesh,Balrampur,2018,55.15,44.2,33.87,47.92
Uttar Pradesh,Balrampur,2019,56.05,46.4,36.45,49.24
Uttar Pradesh,Balrampur,2020,56.95,48.6,39.04,45.74
Uttar Pradesh,Balrampur,2021,57.85,48.6,41.2,48.64
Uttar Pradesh,Balrampur,2022,58.75,50.18,43.36,53.2
Uttar Pradesh,Balrampur,2023,59.65,51.77,45.52,54.26
Uttar Pradesh,Balrampur,2024,60.55,53.35,47.68,55.31
Uttar Pradesh,Balrampur,2025,61.45,54.94,49.84,56.37
Uttar Pradesh,Balrampur,2026,62.35,56.52,52.0,57.42
Uttar Pradesh,Chitrakoot,2010,58.58,37.49,25.8,37.2
Uttar Pradesh,Chitrakoot,2011,59.26,38.34,26.85,38.55
Uttar Pradesh,Chitrakoot,2012,59.94,39.19,27.9,39.89
Uttar Pradesh,Chitrakoot,2013,60.62,40.04,28.95,41.23
Uttar Pradesh,Chitrakoot,2014,61.3,40.9,31.19,42.57
Uttar Pradesh,Chitrakoot,2015,61.98,41.75,33.44,43.92
Uttar Pradesh,Chitrakoot,2016,62.78,42.6,35.69,45.26
Uttar Pradesh,Chitrakoot,2017,63.58,44.8,38.15,46.6
Uttar Pradesh,Chitrakoot,2018,64.38,47.0,40.6,47.92
Uttar Pradesh,Chitrakoot,2019,65.18,49.2,43.06,49.24
Uttar Pradesh,Chitrakoot,2020,65.98,51.4,45.52,45.74
Uttar Pradesh,Chitrakoot,2021,66.78,51.4,47.68,48.64
Uttar Pradesh,Chitrakoot,2022,67.58,52.98,49.84,53.2
Uttar Pradesh,Chitrakoot,2023,68.38,54.57,52.0,54.26
Uttar Pradesh,Chitrakoot,2024,69.18,56.15,54.16,55.31
Uttar Pradesh,Chitrakoot,2025,69.98,57.74,56.32,56.37
Uttar Pradesh,Chitrakoot,2026,70.78,59.32,58.48,57.42
Bihar,Patna,2010,70.1,49.98,40.81,43.39
Bihar,Patna,2011,70.68,51.12,41.65,44.76
Bihar,Patna,2012,71.26,52.26,42.48,46.13
Bihar,Patna,2013,71.84,53.39,43.32,47.51
Bihar,Patna,2014,72.42,54.53,45.36,48.88
Bihar,Patna,2015,73.0,55.66,47.39,50.25
Bihar,Patna,2016,73.7,56.8,49.43,51.63
Bihar,Patna,2017,74.4,58.7,51.63,53.0
Bihar,Patna,2018,75.1,60.6,53.83,54.44
Bihar,Patna,2019,75.8,62.5,56.04,55.88
Bihar,Patna,2020,76.5,64.4,58.24,52.38
Bihar,Patna,2021,77.2,64.4,60.4,55.44
Bihar,Patna,2022,77.9,65.77,62.56,60.2
Bihar,Patna,2023,78.6,67.14,64.72,61.35
Bihar,Patna,2024,79.3,68.5,66.88,62.5
Bihar,Patna,2025,80.0,69.87,69.04,63.66
Bihar,Patna,2026,80.7,71.24,71.2,64.81
Bihar,Gaya,2010,62.99,42.59,30.05,40.59
Bihar,Gaya,2011,63.67,43.56,31.04,41.96
Bihar,Gaya,2012,64.35,44.53,32.03,43.33
Bihar,Gaya,2013,65.03,45.5,33.01,44.71
Bihar,Gaya,2014,65.71,46.46,35.2,46.08
Bihar,Gaya,2015,66.39,47.43,37.39,47.45
Bihar,Gaya,2016,67.19,48.4,39.58,48.83
Bihar,Gaya,2017,67.99,50.5,41.96,50.2
Bihar,Gaya,2018,68.79,52.6,44.35,51.64
Bihar,Gaya,2019,69.59,54.7,46.73,53.08
Bihar,Gaya,2020,70.39,56.8,49.12,49.58
Bihar,Gaya,2021,71.19,56.8,51.28,52.64
Bihar,Gaya,2022,71.99,58.31,53.44,57.4
Bihar,Gaya,2023,72.79,59.82,55.6,58.55
Bihar,Gaya,2024,73.59,61.34,57.76,59.7
Bihar,Gaya,2025,74.39,62.85,59.92,60.86
Bihar,Gaya,2026,75.19,64.36,62.08,62.01
Bihar,Muzaffarpur,2010,63.31,41.18,28.92,40.59
Bihar,Muzaffarpur,2011,63.99,42.12,29.92,41.96
Bihar,Muzaffarpur,2012,64.67,43.06,30.92,43.33
Bihar,Muzaffarpur,2013,65.35,43.99,31.93,44.71
Bihar,Muzaffarpur,2014,66.03,44.93,34.13,46.08
Bihar,Muzaffarpur,2015,66.71,45.86,36.34,47.45
Bihar,Muzaffarpur,2016,67.51,46.8,38.54,48.83
Bihar,Muzaffarpur,2017,68.31,48.9,40.95,50.2
Bihar,Muzaffarpur,2018,69.11,51.0,43.35,51.64
Bihar,Muzaffarpur,2019,69.91,53.1,45.76,53.08
Bihar,Muzaffarpur,2020,70.71,55.2,48.16,49.58
Bihar,Muzaffarpur,2021,71.51,55.2,50.32,52.64
Bihar,Muzaffarpur,2022,72.31,56.71,52.48,57.4
Bihar,Muzaffarpur,2023,73.11,58.22,54.64,58.55
Bihar,Muzaffarpur,2024,73.91,59.74,56.8,59.7
Bihar,Muzaffarpur,2025,74.71,61.25,58.96,60.86
Bihar,Muzaffarpur,2026,75.51,62.76,61.12,62.01
Bihar,Bhagalpur,2010,62.46,42.42,31.18,40.59
Bihar,Bhagalpur,2011,63.14,43.38,32.15,41.96
Bihar,Bhagalpur,2012,63.82,44.34,33.13,43.33
Bihar,Bhagalpur,2013,64.5,45.31,34.1,44.71
Bihar,Bhagalpur,2014,65.18,46.27,36.27,46.08
Bihar,Bhagalpur,2015,65.86,47.24,38.44,47.45
Bihar,Bhagalpur,2016,66.66,48.2,40.61,48.83
Bihar,Bhagalpur,2017,67.46,50.3,42.98,50.2
Bihar,Bhagalpur,2018,68.26,52.4,45.35,51.64
Bihar,Bhagalpur,2019,69.06,54.5,47.71,53.08
Bihar,Bhagalpur,2020,69.86,56.6,50.08,49.58
Bihar,Bhagalpur,2021,70.66,56.6,52.24,52.64
Bihar,Bhagalpur,2022,71.46,58.11,54.4,57.4
Bihar,Bhagalpur,2023,72.26,59.62,56.56,58.55
Bihar,Bhagalpur,2024,73.06,61.14,58.72,59.7
Bihar,Bhagalpur,2025,73.86,62.65,60.88,60.86
Bihar,Bhagalpur,2026,74.66,64.16,63.04,62.01
Bihar,Darbhanga,2010,58.55,39.25,25.8,40.59
Bihar,Darbhanga,2011,59.23,40.14,26.85,41.96
Bihar,Darbhanga,2012,59.91,41.03,27.9,43.33
Bihar,Darbhanga,2013,60.59,41.92,28.95,44.71
Bihar,Darbhanga,2014,61.27,42.82,31.19,46.08
Bihar,Darbhanga,2015,61.95,43.71,33.44,47.45
Bihar,Darbhanga,2016,62.75,44.6,35.69,48.83
Bihar,Darbhanga,2017,63.55,46.75,38.15,50.2
Bihar,Darbhanga,2018,64.35,48.9,40.6,51.64
Bihar,Darbhanga,2019,65.15,51.05,43.06,53.08
Bihar,Darbhanga,2020,65.95,53.2,45.52,49.58
Bihar,Darbhanga,2021,66.75,53.2,47.68,52.64
Bihar,Darbhanga,2022,67.55,54.75,49.84,57.4
Bihar,Darbhanga,2023,68.35,56.3,52.0,58.55
Bihar,Darbhanga,2024,69.15,57.84,54.16,59.7
Bihar,Darbhanga,2025,69.95,59.39,56.32,60.86
Bihar,Darbhanga,2026,70.75,60.94,58.48,62.01
Bihar,Nalanda,2010,64.81,42.94,32.32,40.59
Bihar,Nalanda,2011,65.39,43.92,33.27,41.96
Bihar,Nalanda,2012,65.97,44.9,34.23,43.33
Bihar,Nalanda,2013,66.55,45.87,35.18,44.71
Bihar,Nalanda,2014,67.13,46.85,37.34,46.08
Bihar,Nalanda,2015,67.71,47.82,39.5,47.45
Bihar,Nalanda,2016,68.41,48.8,41.65,48.83
Bihar,Nalanda,2017,69.11,50.95,44.0,50.2
Bihar,Nalanda,2018,69.81,53.1,46.35,51.64
Bihar,Nalanda,2019,70.51,55.25,48.69,53.08
Bihar,Nalanda,2020,71.21,57.4,51.04,49.58
Bihar,Nalanda,2021,71.91,57.4,53.2,52.64
Bihar,Nalanda,2022,72.61,58.95,55.36,57.4
Bihar,Nalanda,2023,73.31,60.5,57.52,58.55
Bihar,Nalanda,2024,74.01,62.04,59.68,59.7
Bihar,Nalanda,2025,74.71,63.59,61.84,60.86
Bihar,Nalanda,2026,75.41,65.14,64.0,62.01
Bihar,Begusarai,2010,63.03,40.83,28.35,40.59
Bihar,Begusarai,2011,63.71,41.76,29.36,41.96
Bihar,Begusarai,2012,64.39,42.69,30.37,43.33
Bihar,Begusarai,2013,65.07,43.62,31.39,44.71
Bihar,Begusarai,2014,65.75,44.54,33.6,46.08
Bihar,Begusarai,2015,66.43,45.47,35.81,47.45
Bihar,Begusarai,2016,67.23,46.4,38.02,48.83
Bihar,Begusarai,2017,68.03,48.5,40.44,50.2
Bihar,Begusarai,2018,68.83,50.6,42.85,51.64
Bihar,Begusarai,2019,69.63,52.7,45.27,53.08
Bihar,Begusarai,2020,70.43,54.8,47.68,49.58
Bihar,Begusarai,2021,71.23,54.8,49.84,52.64
Bihar,Begusarai,2022,72.03,56.31,52.0,57.4
Bihar,Begusarai,2023,72.83,57.82,54.16,58.55
Bihar,Begusarai,2024,73.63,59.34,56.32,59.7
Bihar,Begusarai,2025,74.43,60.85,58.48,60.86
Bihar,Begusarai,2026,75.23,62.36,60.64,62.01
Bihar,Samastipur,2010,57.9,37.66,24.39,40.59
Bihar,Samastipur,2011,58.58,38.52,25.45,41.96
Bihar,Samastipur,2012,59.26,39.38,26.52,43.33
Bihar,Samastipur,2013,59.94,40.23,27.59,44.71
Bihar,Samastipur,2014,60.62,41.09,29.86,46.08
Bihar,Samastipur,2015,61.3,41.94,32.13,47.45
Bihar,Samastipur,2016,62.1,42.8,34.39,48.83
Bihar,Samastipur,2017,62.9,44.95,36.88,50.2
Bihar,Samastipur,2018,63.7,47.1,39.36,51.64
Bihar,Samastipur,2019,64.5,49.25,41.84,53.08
Bihar,Samastipur,2020,65.3,51.4,44.32,49.58
Bihar,Samastipur,2021,66.1,51.4,46.48,52.64
Bihar,Samastipur,2022,66.9,52.95,48.64,57.4
Bihar,Samastipur,2023,67.7,54.5,50.8,58.55
Bihar,Samastipur,2024,68.5,56.04,52.96,59.7
Bihar,Samastipur,2025,69.3,57.59,55.12,60.86
Bihar,Samastipur,2026,70.1,59.14,57.28,62.01
Bihar,Araria,2010,50.66,32.03,17.59,35.79
Bihar,Araria,2011,51.44,32.76,18.75,37.16
Bihar,Araria,2012,52.22,33.49,19.92,38.53
Bihar,Araria,2013,53.0,34.22,21.08,39.91
Bihar,Araria,2014,53.78,34.94,23.44,41.28
Bihar,Araria,2015,54.56,35.67,25.81,42.65
Bihar,Araria,2016,55.46,36.4,28.17,44.03
Bihar,Araria,2017,56.36,38.6,30.77,45.4
Bihar,Araria,2018,57.26,40.8,33.37,46.84
Bihar,Araria,2019,58.16,43.0,35.96,48.28
Bihar,Araria,2020,59.06,45.2,38.56,44.78
Bihar,Araria,2021,59.96,45.2,40.72,47.84
Bihar,Araria,2022,60.86,46.78,42.88,52.6
Bihar,Araria,2023,61.76,48.37,45.04,53.75
Bihar,Araria,2024,62.66,49.95,47.2,54.9
Bihar,Araria,2025,63.56,51.54,49.36,56.06
Bihar,Araria,2026,64.46,53.12,51.52,57.21
Bihar,Kishanganj,2010,55.09,30.62,15.61,34.79
Bihar,Kishanganj,2011,55.77,31.32,16.8,36.16
Bihar,Kishanganj,2012,56.45,32.02,17.99,37.53
Bihar,Kishanganj,2013,57.13,32.71,19.18,38.91
Bihar,Kishanganj,2014,57.81,33.41,21.57,40.28
Bihar,Kishanganj,2015,58.49,34.1,23.97,41.65
Bihar,Kishanganj,2016,59.29,34.8,26.36,43.03
Bihar,Kishanganj,2017,60.09,37.05,28.99,44.4
Bihar,Kishanganj,2018,60.89,39.3,31.62,45.84
Bihar,Kishanganj,2019,61.69,41.55,34.25,47.28
Bihar,Kishanganj,2020,62.49,43.8,36.88,43.78
Bihar,Kishanganj,2021,63.29,43.8,39.04,46.84
Bihar,Kishanganj,2022,64.09,45.42,41.2,51.6
Bihar,Kishanganj,2023,64.89,47.04,43.36,52.75
Bihar,Kishanganj,2024,65.69,48.66,45.52,53.9
Bihar,Kishanganj,2025,66.49,50.28,47.68,55.06
Bihar,Kishanganj,2026,67.29,51.9,49.84,56.21
Bihar,Katihar,2010,52.3,33.79,20.99,40.59
Bihar,Katihar,2011,53.08,34.56,22.1,41.96
Bihar,Katihar,2012,53.86,35.33,23.22,43.33
Bihar,Katihar,2013,54.64,36.1,24.34,44.71
Bihar,Katihar,2014,55.42,36.86,26.65,46.08
Bihar,Katihar,2015,56.2,37.63,28.97,47.45
Bihar,Katihar,2016,57.1,38.4,31.28,48.83
Bihar,Katihar,2017,58.0,40.65,33.82,50.2
Bihar,Katihar,2018,58.9,42.9,36.36,51.64
Bihar,Katihar,2019,59.8,45.15,38.9,53.08
Bihar,Katihar,2020,60.7,47.4,41.44,49.58
Bihar,Katihar,2021,61.6,47.4,43.6,52.64
Bihar,Katihar,2022,62.5,49.02,45.76,57.4
Bihar,Katihar,2023,63.4,50.64,47.92,58.55
Bihar,Katihar,2024,64.3,52.26,50.08,59.7
Bihar,Katihar,2025,65.2,53.88,52.24,60.86
Bihar,Katihar,2026,66.1,55.5,54.4,62.01
Bihar,Sitamarhi,2010,52.75,32.38,18.72,40.59
Bihar,Sitamarhi,2011,53.53,33.12,19.87,41.96
Bihar,Sitamarhi,2012,54.31,33.86,21.02,43.33
Bihar,Sitamarhi,2013,55.09,34.59,22.17,44.71
Bihar,Sitamarhi,2014,55.87,35.33,24.51,46.08
Bihar,Sitamarhi,2015,56.65,36.06,26.86,47.45
Bihar,Sitamarhi,2016,57.55,36.8,29.21,48.83
Bihar,Sitamarhi,2017,58.45,39.0,31.79,50.2
Bihar,Sitamarhi,2018,59.35,41.2,34.36,51.64
Bihar,Sitamarhi,2019,60.25,43.4,36.94,53.08
Bihar,Sitamarhi,2020,61.15,45.6,39.52,49.58
Bihar,Sitamarhi,2021,62.05,45.6,41.68,52.64
Bihar,Sitamarhi,2022,62.95,47.18,43.84,57.4
Bihar,Sitamarhi,2023,63.85,48.77,46.0,58.55
Bihar,Sitamarhi,2024,64.75,50.35,48.16,59.7
Bihar,Sitamarhi,2025,65.65,51.94,50.32,60.86
Bihar,Sitamarhi,2026,66.55,53.52,52.48,62.01
Bihar,Champaran East,2010,54.91,33.62,19.85,40.59
Bihar,Champaran East,2011,55.59,34.38,20.99,41.96
Bihar,Champaran East,2012,56.27,35.14,22.12,43.33
Bihar,Champaran East,2013,56.95,35.91,23.25,44.71
Bihar,Champaran East,2014,57.63,36.67,25.58,46.08
Bihar,Champaran East,2015,58.31,37.44,27.91,47.45
Bihar,Champaran East,2016,59.11,38.2,30.25,48.83
